	SLUG	SNAIL	KLF4	mir200	ELF3	ZEB	IRF6	CDH1	GRHL2
random_508	-0.1463864053251351	-0.4469361572801499	-0.4663486672174771	0.3758467581556505	0.1717916617164582	0.2503613916373222	0.3220838887203282	-0.41893510998598565	-0.22054334587548147
random_509	-0.2743426498009456	0.2724049257877379	-0.32963295149833954	0.37982341538202036	0.09692050888458875	-0.2756658015824186	-0.46910973019116925	-0.32548344215703245	0.4315313754964467
random_510	-0.32329694700370903	-0.31116298725249536	0.11487780136055697	0.4049337601583048	0.37834370744479656	-0.3754041868458193	-0.36357901096156453	-0.3894298309200235	-0.23145380786276468
random_511	-0.3925607204442494	0.2549752065029134	0.4100487969434	-0.40352514543650303	0.3570806663077942	-0.3100977017959317	-0.3666407558218677	0.28884197087424457	0.09159067136298486
random_512	-0.24497643963431862	0.3734282392039058	-0.17213545286834017	-0.3580644081184457	0.2643675656553691	-0.432094535366491	0.41262004431510146	0.23332753841896747	-0.40175144215594605
random_513	-0.25763134643970154	-0.23980452724016932	0.24969754581148157	0.3455250837917153	0.37244033872111265	0.35218317321424114	0.3870780586305663	-0.3891681844616873	-0.3610503253853585
random_514	-0.3795135808175631	0.4410075499726577	-0.3980443001007104	0.18516810690713914	-0.3116157112689273	-0.43524291682885136	0.411755264392231	-0.037826085963056165	0.1060251455579263
random_515	-0.13104563024932386	-0.11517958166226044	-0.31577936951038665	-0.3906929706623131	-0.03039663963232478	0.40376897133365386	-0.4262222633037418	-0.4370757771939521	-0.42491070658328506
random_516	-0.28923093358720836	-0.17295318290156625	0.35455231022297234	-0.3574467196120339	-0.40404018182880813	-0.32308376155985885	-0.433282784008004	0.20004378596576403	0.3709098176072877
random_517	0.10782486035069389	-0.17277470420578597	-0.27610009450783546	-0.410516808529893	0.2395683758117544	-0.4211997240804892	-0.45359305735602445	0.2714617229845189	0.44668450367376816
random_518	0.03449015255268913	0.41683687364466343	0.437669736542349	0.23036980604155663	-0.31580497523035916	0.4954480754833723	-0.1945013554220233	-0.29312166852108573	-0.333885813757259
random_519	0.45186474992656045	0.43001754954626625	0.3803988932405794	-0.40597389839196263	-0.4134081029678591	-0.11957494257342605	0.0879262916409081	-0.21681618255523122	0.24787156842070132
random_520	0.24313746569122163	0.223623757730135	-0.2416111059022888	0.0007397649335383893	-0.07934324444252622	-0.44688891497579253	0.2917029478035865	0.5231784395024438	-0.5173864821620273
random_521	0.26042750924474617	0.23979444928726823	0.0209428717763519	-0.48307120502221945	-0.12115156637011418	-0.38708108785813294	-0.36842828587586085	-0.3361494865890171	0.47711046073302554
random_522	0.11001321540676737	-0.436254956250769	0.3180842166516837	-0.050858845536810644	0.15956101661142225	-0.14037608501000542	0.5037880422381009	-0.38242006257786343	-0.4985998952078589
random_523	0.393098490987089	0.40413412193716947	-0.31306969484490266	-0.38863015874512963	0.4082925803099361	-0.3249938585776232	-0.2954122877494345	0.259110862634611	-0.0798276619680085
random_524	-0.4513129041283229	0.4619683397666645	-0.11336402191302852	-0.45138030768645104	-0.4990842709609821	-0.22961644504462023	-0.22324989510007012	-0.05885454826744215	0.10579762341157292
random_525	-0.22903440764859007	0.1542515989032815	-0.12309876913800108	-0.45300890206592165	-0.20526624856169723	0.44318443323887813	0.44783556021905835	-0.29727847201215907	0.41940607822505177
random_526	-0.439381606083789	0.2783139175250646	-0.05047159716871594	-0.4141597244798808	-0.42275996877192085	0.3426189324645713	-0.18748389715078467	-0.1268524216265321	0.4561294064215889
random_527	0.1180303646427908	-0.07982464134414463	0.12507842000248928	0.1936081026409966	-0.11338176810256248	0.5057886785416529	-0.4497410540007839	-0.4418176084136981	-0.5103143380906443
random_528	-0.23170902819918376	0.4322361114043183	-0.01649886988609474	-0.4592644398292228	-0.33161143606148213	0.437414739978741	-0.1560709870897443	-0.37518474285570547	0.2861246027338422
random_529	0.28933134659037074	-0.16861882504254444	0.027687065989704995	0.47419462360594455	-0.1408908310711995	-0.49066162002644903	0.14716053387728767	-0.4883862038885516	0.37610050586902866
random_530	0.4189693538018425	0.007577229492599091	-0.4365314105476522	0.017764186523915378	-0.385238108923902	-0.3636961173127574	0.3759935689820591	-0.3143975742603563	-0.33560655911081655
random_531	-0.32102571379616934	0.28982194081748636	-0.35558148456845184	-0.36746948586239686	-0.04395331684189108	-0.3620373320293847	-0.36126356796901093	-0.38379735003057214	0.3750453615471314
random_532	0.5111076149449869	0.46625511328924296	-0.33980977094209375	0.29683722552200575	-0.4957744830611712	0.10586779326489903	0.16392065169058162	-0.15367767933133067	0.10151364200383642
random_533	-0.20440970031896602	-0.41613711823986477	0.41145831328013366	-0.14551178677948337	-0.380084443386099	-0.177684938936622	-0.4311678989617361	0.3817625380600563	-0.2947718361534478
random_534	0.39714850898406523	0.43215482301769337	0.4293431712417496	0.02842987199259256	-0.3815689406032896	-0.2843268671583429	0.4001097628940473	-0.2359106760575888	0.16790819270830343
random_535	0.17051377820396163	-0.10322923953484453	0.07737882886853374	-0.17276754247767903	0.08100771707140478	0.5300066017369524	0.21593404023075582	-0.559660864593981	-0.5264177309499485
random_536	0.39140179065914277	0.060727549788578306	-0.40406773937035884	-0.3453883507444823	-0.350811892993932	0.23219080257097205	0.3709329617360242	-0.34856547494175716	0.3528204169934867
random_537	0.37106561854452424	0.25528214828389495	-0.11337994264729645	-0.28760793443359833	-0.2772654116517898	0.3955317381330559	0.34677143121274406	-0.4329488061874293	-0.4006887039890395
random_538	0.03822987217883165	-0.2556374558861796	-0.2661112214060255	-0.3640661707416103	-0.11770333261328382	0.2974108417355599	0.44175452496781226	0.46378778421304206	-0.46612783308836797
random_539	0.37829778373111794	-0.5171690284799187	0.3124276623488361	-0.26374160519850787	-0.2674999259554647	0.3714646243359207	-0.39306423573893434	-0.19347361685630726	-0.1441616902513226
random_540	-0.30582904841211195	-0.05408642007848974	-0.3051866335850282	0.21125468950765292	0.37630620056523656	-0.3567194180083008	0.4903258104037467	-0.21142818788303047	0.4602167406829958
random_541	0.10836679940205513	-0.07310162308040863	0.0818243694840498	-0.3966461651027597	0.03605564489767116	-0.4887302191877334	0.3491117634790541	-0.4873116954074928	0.46838064990082423
random_542	-0.09145508780514562	0.399912961914055	-0.20254983180731342	-0.07319667407578853	-0.4535433694558062	-0.47334379044939767	0.5468044577566764	-0.2282598756665294	0.06684148824308575
random_543	-0.13354310829035163	-0.16179804655646557	0.2286622012436791	0.4005501817604626	0.04848699439018485	0.4855661598821078	-0.46815592997954475	0.4865444675663144	0.2219004326959895
random_544	-0.416690413672339	-0.41492826652127535	0.11303663927752566	0.2389990885892661	0.4255968459643308	-0.4302329920362264	-0.39899873701973365	-0.19569431051430713	-0.14344486253374367
random_545	0.39950498738799006	-0.3645007780445686	-0.2475085777503619	-0.41505018206933453	-0.4048890861470684	0.40683421710835843	-0.3788778761055369	0.005797227033899008	0.031248888404671184
random_546	0.054776510302814746	-0.3398453284663852	0.3872156400506751	0.14938770995323247	0.3496321156519128	-0.46708734701402316	-0.47339551871942864	0.20073677326672418	-0.3231722010518421
random_547	-0.20737312024357643	0.25509494125139304	0.3748841070797795	-0.47941714835194826	-0.031217820862636934	0.37299530819470583	-0.38444087332726934	0.30664199232052625	0.3736574838804421
random_548	-0.44748101120933415	0.38217217552490035	-0.22981630195511546	-0.09369247143312953	-0.46892159813276885	-0.43585245863028815	0.41185197685164016	-0.11088076890953354	0.01843730929486327
random_549	-0.4291303496739995	0.381187813468274	-0.38159205764983184	-0.3100727997091558	-0.39532166391476936	0.1061987206110005	-0.4060075952552238	-0.03829104388529627	0.3080902410082635
random_550	0.3784959060576071	-0.42503430666997555	-0.4191609344762557	-0.27703214217379246	-0.41582196466510735	0.08199608032961642	0.35573189799530514	-0.2692399044827958	0.21207880035066634
random_551	0.39316876585263566	-0.2652189936790673	0.04124659067456897	0.32578930577039544	0.3452882526003823	-0.4029208070302692	-0.36173737816559853	-0.29511721086585174	-0.40953632429863696
random_552	0.09878201403706498	-0.053965056003329626	-0.21067368620408083	-0.43953738231476497	0.0737715273600562	-0.37828455322375215	0.49299764557315556	-0.3247260310643158	0.5027109096431258
random_553	-0.31706674514113653	-0.011614347974819417	-0.050117211371938586	-0.4776140323191191	0.31975500065654194	-0.4986080597765775	-0.2671324562608975	0.3635916511406859	0.3380754229704948
random_554	0.1902715532101662	0.02074004708520788	-0.028840422283400724	0.10911577134980643	-0.35614600702651794	0.5673698547647399	0.37726428802183926	-0.5583925821663458	-0.21851639691205615
random_555	0.30235398346002573	0.45388697750537843	-0.43455503356853675	-0.26995550700538773	-0.4852234101495977	0.10431085828611569	0.3824861725341297	-0.15964113901666785	0.1508348401883985
random_556	0.32797841511586273	-0.3547028984907471	0.34068575837881304	0.00751944267037663	0.3398486482611863	0.35434637769331173	-0.4312407525621341	-0.26309870289190673	-0.39274000534328407
random_557	0.30313555243757206	0.3893454053940072	-0.42120645145410923	0.01091823311150747	-0.4092037332639208	0.3291235867011809	0.3624319134476831	-0.2053450793040662	-0.36012690189179447
random_558	0.10258901131442637	0.4738424546271618	0.43514900465296824	-0.07527857265295973	0.42431364804381233	-0.37605622891684054	-0.34719504490525155	-0.30438935695094	-0.1878021941941303
random_559	-0.38611426881861494	0.267456528614043	-0.3979340674791265	-0.2721086264483005	-0.3067630943763337	-0.13106205252564804	0.4194619277798033	0.3613358267509449	-0.3594376216177332
random_560	-0.12161639674341737	-0.3124909423690475	0.2784286475099824	-0.453429367423966	-0.07254865198029585	0.34720352679007777	-0.43247292466720066	0.47419846409158617	0.2583167631940844
random_561	0.3607361750660065	-0.4746789169570329	-0.2537328408007733	-0.4416420226698573	-0.4257925351811901	-0.3264894813039798	-0.17367979981563553	0.14181413868309622	0.21668114798915333
random_562	0.22763610510823779	-0.206579284783438	-0.1720768680481221	0.3150480821767305	0.23418057099875492	-0.46734269520120875	-0.47537130771871755	-0.25228217351506954	0.46234959747155
random_563	-0.5345622480414064	-0.2532911317586445	0.10364600672887626	-0.5553534294226212	-0.2998788537138191	0.10895973261335135	0.2504874436566825	-0.1037937052851487	-0.3944746333247137
random_564	-0.5014336019453031	-0.41280195452173307	-0.22588294211021678	0.5094194989875412	0.16190473402826128	0.35222897984434964	-0.3007336352443483	-0.14095017094663348	0.0839136013885283
random_565	0.4185372003317328	0.28453181346056	0.2793797461037567	0.25585123920826136	-0.41426617026596607	-0.40332641700458155	0.3652410644306636	-0.3487899578579624	-0.10493441570967049
random_566	-0.3884526402757566	0.32172037949372434	0.41557124867429146	0.3612947889168975	0.3972697375662627	-0.027012220563047584	-0.33433009679153325	0.30361432587613607	-0.28258800313251614
random_567	-0.3476446890368416	-0.4878399716988223	0.4680271738090651	0.40539998155200996	-0.2976949206428664	0.10297707615815832	0.31402261969681455	-0.2314391273660481	0.07972410164715102
random_568	0.16554666754739475	0.22379451310348336	-0.3034512793397821	-0.2688149407992965	0.40927190663688084	-0.4430959072471583	-0.4131118168607906	0.17119977744482764	0.4408604675294612
random_569	-0.2083865522250642	-0.2677346174701156	-0.027234449468024946	0.16253165040508338	0.3972102392064618	-0.4188358034748485	-0.49712587833876903	0.4477207995053959	-0.2773941405508316
random_570	0.1292894373131481	0.2108450409817283	-0.23844637872490226	-0.4183150363518915	-0.07588817906358425	0.4565465463694656	0.4181677633187284	-0.3555782549373545	-0.4375963054469299
random_571	-0.43149293284666823	0.43555892449445255	-0.4605098982123598	-0.3993027623005834	0.0782073659433436	-0.3741491314265768	0.14790733644439996	-0.1416283247162416	-0.254069051033607
random_572	-0.3360818417539834	0.4340515231070301	-0.278653956284758	-0.45285794799250234	-0.32649754141759774	-0.44079307084463476	-0.2090906238584779	-0.07722725226064828	-0.25561261546518577
random_573	0.4531981830278131	-0.42929042838649467	-0.36479217984579226	0.40028257351989904	0.18174513371853537	-0.429418349335245	0.19556810459895205	0.12678636865417425	-0.21276414798212046
random_574	-0.14980151804846853	-0.4108115909374851	0.4246056498610284	0.0019710192716046043	0.2935059757008751	-0.43043529834541455	-0.42754830649999087	0.4173278643319823	0.010913045321040768
random_575	0.2528846713221013	-0.42071584794744843	-0.2634388672588042	-0.43776220637755636	0.17736749739085406	0.25278442124194056	-0.4486110626279904	-0.40736290347936427	-0.1882979521512496
random_576	-0.4199844902123953	-0.33340883203802907	-0.09034319683271763	0.38571201665576643	0.382205750076846	-0.41210971655366246	0.16597156060366713	0.31396121041332525	-0.3368710009043494
random_577	-0.2520929037970932	-0.1356509493073484	-0.20584741069763363	0.38539352803181803	0.4909157547305196	-0.5201521945595912	0.24346115198439205	0.052463241606866946	0.39187287718617597
random_578	-0.40411793473005303	-0.43993319402897835	0.3185577058874856	0.43653500391865285	-0.06860269194964436	-0.36008542829429135	0.12643297832702613	-0.36015999054100517	0.26652822774832385
random_579	-0.2704625268136853	-0.31272925796270923	0.17089530662426622	-0.08618594737112531	-0.2353213925369798	0.4774289353011488	0.24289452413758814	-0.47862653838255637	-0.47012929105168894
random_580	0.48226620876685605	-0.43083123868679774	0.3333969271396436	-0.41869880484573063	0.44161170121434545	0.25860377394036477	-0.1367082355043989	0.12101182363187668	-0.010570609669135402
random_581	-0.48925909764601955	0.00433372195009718	0.43305676566404744	0.4870304765560135	0.29091828614370446	-0.2547590718600743	-0.3849130617447384	0.06994289674065246	-0.1824395763777674
random_582	0.30426332965198066	0.15215064807053658	0.03872812968843633	-0.18667689665028775	-0.4617707932481717	0.47955320726781425	0.3479078227221494	-0.3138373769020467	-0.4303354254517552
random_583	-0.36563394092859813	-0.403226413755177	0.3039399284618678	-0.3568138654521955	-0.3813394304431408	-0.3739733523877005	0.30035525352172954	0.10545165661920482	-0.31211457205677917
random_584	0.2078653298518133	-0.36580939505122145	-0.3772370741520869	-0.3401710197547664	-0.24506506906274844	0.4231176674653796	-0.3263643297298598	-0.2958481717367162	-0.36307863240072363
random_585	0.17232327752886067	0.20402516272981652	0.16748319476607584	0.24379865717023064	0.34849890419401325	-0.34213826399384867	-0.47812708290292627	0.28887737481069403	-0.5390958098815025
random_586	-0.4381364959570372	-0.453069633926552	0.46555898124090855	0.16330682356581788	-0.4590994875913338	-0.18841429094781492	-0.3086715556693523	-0.0032512068333857766	0.13337559717472186
random_587	-0.05019316453889132	-0.4906911667192281	0.4669633454075642	0.002600552956224439	-0.45133713470096537	-0.29686275935320994	0.38937248275986014	-0.20916712999699455	-0.22681880577843486
random_588	0.4270718208384858	0.31788585521926394	-0.28249507743126034	-0.04312480492627979	-0.4290960228123243	-0.3258471523923899	-0.03907959508462737	0.4251015234001925	-0.40293515838117994
random_589	-0.002782774892742849	0.35759463692395854	-0.2531456382882132	-0.14307602910308517	0.396663501765852	0.1736727603443906	0.5346460704954777	-0.46350127343898595	0.3152472918587273
random_590	0.48866578629435997	0.45660217520267476	-0.4418902809706731	-0.19063660439598912	-0.4736311134537384	0.13477999679933586	-0.2072773861597831	-0.1868392561801649	0.027312376712437306
random_591	-0.34224432681819816	-0.27046457447633176	0.09797751549248113	-0.3677647093977777	0.4255024847798885	0.49632716912937125	0.45786763727468655	0.16596144888082504	0.01697823741208073
random_592	-0.03966390831622823	0.406597282068693	0.199602081942176	0.34573574074366936	-0.16840596166417143	-0.4233964849987128	0.4068852891349036	-0.31137619861209526	-0.4512153632561673
random_593	0.36021531602245704	0.3488715228900048	-0.3952430779386593	0.2932986993521099	0.34531698712298364	0.22025325056332065	0.4261665616990431	0.1596720117011713	-0.36252443132663503
random_594	0.45228505036533	0.4447990832304901	-0.3305689568785904	-0.42315111342777645	0.4465091236788414	0.10624700925038248	-0.28707726409707596	0.09640221208362795	-0.08302856235779953
random_595	-0.43880253027863475	-0.34708765834663413	0.026002562797263547	-0.5146219363791245	-0.5002447003543156	0.17061516965866944	0.19316299015933577	0.05404395610609419	-0.31919216760560143
random_596	0.4661235347012138	0.45517940432752	-0.4553154112038779	-0.28896588026308717	-0.43728112358385895	-0.2193148623690408	0.07906615462917103	-0.043483377370127314	0.19305726047896188
random_597	-0.46516407901413503	-0.47396978509280896	0.2791377747309074	0.43905343351374126	0.4168652766426563	-0.2163932156002119	-0.24490230082321454	0.07261887332168447	-0.04935470912593495
random_598	0.09462154311436502	-0.4101139199409068	-0.3377337671323077	-0.42722746648324494	0.2600108606263886	0.4722005237475908	0.377718498062489	-0.25780706091097283	-0.16294540179144576
random_599	-0.09439404391609703	-0.07741924442569753	-0.3574560319558061	-0.32961831764585225	-0.08591320985796835	0.016157795284595322	0.5025938941178132	-0.4872604766648475	-0.501006413587418
random_600	-0.331924449866752	0.3622128930224472	0.34571349423860864	-0.06830898531051363	-0.3499845086506133	-0.35350443246574564	0.3665478979255447	-0.36827403443686224	-0.3420619478307457
random_601	0.029292306044602732	-0.3306904581211032	0.36083965538710366	-0.38690326350135656	-0.2781124773872603	0.3147765786082898	-0.44861446113573866	0.2758491252281792	0.3951048852624814
random_602	0.26994243311909594	-0.33445955823576523	-0.07485279845409154	-0.2948678574061544	0.3858303983840461	0.11266514445929711	-0.4647872245666734	0.41170310291599466	0.4190856138958944
random_603	-0.31162348569566156	-0.3222585969572751	0.35848753792119814	-0.2007141265484842	-0.3146816099443436	-0.31843100502176486	-0.38464953865597395	-0.38347401425433925	0.3671652442922183
random_604	0.39174864435076967	-0.14827663181467665	-0.37571319556637023	0.29465261194069636	-0.26338845761003504	0.4173202463447578	0.29764117448283745	0.3333418172137804	-0.3915734536437723
random_605	-0.4428072250122834	-0.08317214600283862	-0.1810470815413271	0.40006153680802337	0.4159465495424399	-0.2201602075556424	-0.39477451996669854	0.1330003660803916	-0.45733883344705534
random_606	0.20502498239788067	0.11192949636628752	-0.3980073072144904	-0.27440744101072695	-0.32640552492319086	0.1001957641681121	0.4366061458920532	0.4450686384028749	0.45435284392158953
random_607	0.4294698389099148	-0.4367443374025263	0.36703929239349287	-0.21589317862865087	-0.4534593575990411	-0.28291444175955793	-0.126522894221948	-0.2386837832935653	0.2912702747527413
random_608	0.18404299697564713	0.3657401325633721	-0.37441088634047215	-0.4188403886833085	-0.3268197627932947	0.36262774845636964	-0.34683097682502223	0.18173023362806287	-0.3537285712115922
random_609	0.16332477467412865	0.26246866038023775	-0.1339091927074082	-0.1237185342213195	0.33114823221382145	-0.5259673933632613	0.1875963359530501	-0.4953583433862745	-0.4520222876024359
random_610	0.09285075769713308	-0.4366295273688578	-0.47384769591926773	0.24404929398158418	0.46956918940946707	0.052037582596174484	0.3967760206141437	-0.3061929412652473	-0.2055559153700776
random_611	0.43612221150958297	-0.44942206126722994	0.30843597034145354	-0.19926849823144394	0.4875144525579911	-0.1856459532479447	-0.3197982130299588	0.20819831790667348	-0.23499861114448423
random_612	-0.1849281583371903	-0.29978834898777185	-0.32927956232504785	0.2929556622718359	0.23180111333724485	-0.4079953404597104	-0.4428905646529045	0.29262641611682205	0.42391773517267617
random_613	0.4102200687528453	-0.3017775991477488	-0.02640383595368334	0.3982199072716673	0.30858671130939797	-0.3033309706729365	0.4330287122231357	0.1403882910677826	-0.43233707301110824
random_614	-0.5263508722036999	-0.32423269930694043	-0.36739324949152297	-0.39759315448409355	0.22907280230768318	0.17918207909971495	-0.24593997602889295	0.3366235020283035	0.257657485067878
random_615	-0.4161822286092951	0.15317529417488107	-0.4263040238032777	0.4067448419991891	-0.4059469724042306	-0.004547319399568164	-0.3655250163137254	0.33681238755779336	-0.21044821253461532
random_616	-0.3268319675115236	0.37708794670771606	0.23181254254258982	-0.40950605344143165	-0.24802598375729046	-0.460831082709254	-0.07181946020910891	0.36120201180857014	-0.3464768089873071
random_617	-0.24674866606652693	-0.36562623203259037	-0.3677317853916126	-0.3741169325891736	0.062080639534700055	0.4263244856778182	-0.25430551157110703	-0.3864733758160346	-0.3613901945034304
random_618	0.3929452219136966	-0.3930585372237203	-0.1916015790662638	-0.19985338361490185	-0.1333330517954249	0.4599660817733737	-0.0029372942293479642	-0.409813207527888	-0.4659876682950065
random_619	0.4194087103059936	-0.39780840496528014	-0.2457892888846352	0.36384975587752866	-0.35239101988087546	0.4611145397986349	0.15931018843845188	-0.30284560221471746	-0.13836380541315763
random_620	0.1083288900462709	-0.24653462278314786	0.03986617098071144	-0.3952205704418159	0.07077888295692472	0.5130822148663549	0.5018053847290561	-0.408607156008815	0.2875160150183196
random_621	-0.3438906612124887	0.3947658211323033	0.22453396667817932	-0.311761618839932	-0.36788716210397987	-0.325305521334073	-0.44058155613502537	0.0036191967436892264	0.3781514220254355
random_622	-0.4225879569044739	0.4241099599415121	0.4094876851335913	0.3776709877119518	0.11239222964974051	-0.43471581843001206	-0.2479461320753769	-0.18270577563046198	-0.18645664478247548
random_623	0.413866406370519	-0.4200920612376975	0.3375068043522633	-0.17238101496270758	-0.42181079379635145	0.34312419046320425	-0.3360275651846386	0.31580798851141845	-0.017419369784276613
random_624	0.23717607768019117	0.46144321588616	-0.2793491549771586	-0.1612307931645714	-0.4713532469310509	-0.2524318827790663	0.31446624709164883	-0.39520507506409297	-0.292941183321497
random_625	-0.3270141260481956	0.004058879928703574	0.3049027233040535	0.37810885553107243	0.30628041696968916	0.3447766191271952	-0.3947824618305601	-0.3856577747018559	-0.3739646872052522
random_626	-0.490753070875773	-0.47195373579928046	-0.27811938835192107	0.03324155245905773	-0.006782179741905647	-0.4717357506315347	0.3591245966260177	-0.07346229281658584	-0.31783313066819785
random_627	0.28893427725237203	0.07450126422737757	-0.24680495031811536	-0.4883023792433112	-0.38883510249700964	0.3840859208593524	-0.35548661295076894	-0.10992050224192966	-0.4176681309896664
random_628	0.18424030936578226	0.40687344290078864	-0.28141617825781745	-0.4644067582016853	-0.3238999339244774	-0.401392827963401	-0.10223548081639974	0.3390860428018409	-0.337908271459453
random_629	0.3489077551916548	-0.11018562238642493	0.1579160547205678	0.394306899666963	0.3488973032955993	0.387250036243655	-0.3364756469217859	0.4060984598473497	-0.3686235975130699
random_630	0.3065862026913201	0.18133671659960993	-0.23653378421648552	-0.2435515343462287	0.34695228744379775	-0.4028049380838675	0.43791237412963424	0.3530827367974872	0.3984895735480777
random_631	0.3767683658634399	-0.40244391492903686	0.001094760112841292	0.2655970057326884	0.4212112128050281	-0.419804511574325	-0.3855597445343889	0.35001155021013797	-0.026877690573063308
random_632	-0.44577955649902185	-0.135004714480483	0.4284083811900516	-0.40533124003375176	-0.18475790775195997	0.3349784789498795	-0.3924427372701045	-0.14509707526717608	-0.3373672031048681
random_633	0.33666445263864864	-0.4663705452523609	-0.2649732303352385	-0.014637545222654563	0.5126550748778789	-0.15741099831424937	0.3995501914290877	0.3083290035529447	-0.23754981000791048
random_634	-0.33636063251474213	0.47016177456249	-0.17186058703901896	0.28010226581611786	-0.44977513132386543	-0.4185025606284689	-0.2163414663521838	-0.1355955288384934	-0.3393880528648942
random_635	0.4617819379984728	-0.24605917846520464	0.14634957718979652	0.4629462610413894	-0.25337156615990736	-0.49973918908561854	-0.3572210764330904	-0.11633981356677688	0.18813991006834513
random_636	0.10547157881169276	-0.3441808228073535	0.3923583607435825	0.40650226838481185	0.277566039601282	0.38610334999210205	-0.407397186767424	-0.3818367867943989	-0.11547998561086885
random_637	-0.4134377200410935	0.3880805439812065	0.3695448573180435	0.32127938649022186	-0.38204975215083586	-0.08372122871340393	0.3984849610033354	0.02548571890912078	-0.35534188327128835
random_638	-0.30355268132353264	0.09952191906914953	-0.048113429169664185	0.3850494548029361	0.3055506861033818	-0.42627253575290014	0.42692631651550955	-0.3624019956041675	-0.39837468532619835
random_639	0.1452132280473324	-0.24809452226950574	0.28693951564810455	0.35676258950016454	0.3010835791251131	-0.33980614537712195	-0.37668414533181793	-0.4304737788828938	0.41764846199618577
random_640	0.5640419865749082	-0.07038160246469949	-0.4610606910065024	0.5220346538822401	-0.34647763714815394	0.047480073253364785	-0.07517048977745258	0.0574727543096561	-0.2460713237022055
random_641	-0.1817163520479406	-0.220880453922511	-0.2586731520469143	-0.17104955970344962	0.250704529913478	0.38782435179944963	-0.4978586645630837	0.3975449208124533	-0.45039486886134206
random_642	0.21837109452165884	-0.27837203616538864	0.38410363493066485	-0.2841161811721554	-0.2660359435540458	-0.2350256246468374	0.4382529392247723	-0.4158695654310547	-0.39438580868669243
random_643	-0.2111361085245632	-0.025770211105136	0.33933004132276207	0.4534002619999402	0.08239882886951103	0.4005170522109917	-0.4303504917408618	-0.461003781845627	-0.26289019883319525
random_644	0.3114872882124121	-0.08943136782421668	-0.1923178948609714	-0.43091543456408166	0.17775746316718383	-0.4219168105328821	0.3858837030585772	-0.35488367100314344	0.4334088743312935
random_645	0.4336755388360509	0.2347093164434101	-0.4863837723640065	-0.1741459537037217	-0.48110781937097047	0.0024936697562245036	-0.4167094513580699	0.08207467958450439	0.27944069934553495
random_646	-0.04286492594695326	0.36408927322380646	0.3984488912080298	0.4177550081225496	-0.3147570810899742	0.4035183698134424	-0.4318702465435396	-0.10473662547612152	0.2700741899768658
random_647	0.09076187577092347	-0.31177997914369987	0.3195446396259113	-0.16727379342176377	0.35307260697565346	-0.4308297384709207	0.3276135971709101	-0.41767130208541936	0.4152248943016763
random_648	-0.27933552945034007	-0.30272068607600977	0.44308758807525167	0.41474441495632536	0.05814955166733175	0.20865648188554728	-0.38540000148243836	-0.34598658086250456	-0.3831886411325434
random_649	-0.31473461712312356	-0.2945043572115563	-0.3888334084636355	0.33365122566075367	0.20943681580298784	0.39094573259398735	-0.4745716844619576	-0.21854217842585794	0.2863798724667547
random_650	0.43924995023474084	-0.4583195051935408	0.3887899579101567	0.42420404875926265	0.05679131100951251	-0.40328060076168293	-0.06421977902683725	-0.220724845134315	-0.2172369047553555
random_651	-0.0960445311605064	-0.3105929390378605	-0.3226343701430689	-0.06676284504730784	-0.12205543161746307	-0.4409787137036525	-0.42568715618171105	0.45156104559473204	0.4373563453453288
random_652	0.36974929012336366	0.28256748325193415	-0.38603304907119007	0.268629317298018	-0.27465480997147773	-0.24232508820689294	-0.41236885986079724	-0.2988196920586227	0.4108039152867058
random_653	-0.32077136004273216	-0.07692574174801625	0.04906035606697574	-0.43775047567896325	0.17493234845256025	0.495400964420964	0.22249956797758014	-0.3006554464460087	-0.5303136524982819
random_654	-0.4009873141547697	0.40320232407861467	-0.447357701346067	0.22566772352370193	-0.40112481938325334	-0.142303100593923	0.3857118045132905	-0.19989305575351352	-0.2360086911689345
random_655	-0.33688728787704103	-0.37694573885202154	0.03711885843267332	-0.19191351070997842	0.3084322299629228	-0.44918872215593636	-0.370538100812809	0.23147197155971516	0.46736661585964034
random_656	0.2817331759639214	-0.2752652799332289	-0.055297649030964624	-0.4048237633324958	-0.3127434642013752	0.390060218164096	0.4473501297956751	-0.20335652967041942	-0.4318377807635928
random_657	-0.39525979963433905	0.21492933752664145	-0.10877732754834829	-0.5010612230323452	-0.18051847477539903	0.406449042009396	-0.4114213009195248	0.14503942224406027	-0.38286884191241366
random_658	0.05574625637679929	-0.3768343110240686	-0.36508793832348774	-0.33826738477429796	0.302223124729688	0.39860258410998906	-0.36159917475003445	-0.312410461510779	-0.35860442524016334
random_659	-0.38282844981767217	0.40574969352417967	0.2248890848698263	0.36281547998018604	0.41497880236931306	-0.32517060954954946	-0.36691899066644845	-0.14048077282594928	0.2725649761657504
random_660	-0.2657276735621649	0.02987818284808108	0.12261457747057357	-0.3766799280162369	0.13168191642952193	0.4754171721600013	-0.442688568734452	0.4798197616456623	-0.3193934997167456
random_661	0.34552910409881354	0.37484601772932447	-0.4492809359960202	-0.47934542059945695	-0.05327643424893006	0.3330590275268714	0.31221262895273705	-0.22641386872648248	0.21440160825262244
random_662	-0.020932174084671254	0.01765124040552786	0.30050239719725286	-0.35024639046774514	0.266753592980602	-0.49244045519068846	-0.5038638466489526	0.44331779622629475	0.14903532251102297
